id_inmueble,fecha_publicacion,tipo_inmueble,ciudad,superficie_m2,habitaciones,banos,tiene_ascensor,certificacion_energetica,precio,estado_mercado,descripcion
11554,2023-02-10,Chalet,Murcia,79,4.0,3,False,B,250667.0,Reservado,Espectacular chalet con vistas despejadas. Ideal para inversión.
19550,2023-12-24,Dúplex,Murcia,57,2.0,1,Sí,G,151052.0,Disponible,Precioso dúplex en pleno centro. No pierdas esta oportunidad.
512,2023-11-07,Piso,Murcia,30,1.0,1,False,A,69693.0,Vendido,Magnífico piso con orientación sur. No pierdas esta oportunidad.
17707,2023-09-26,Chalet,Murcia,53,4.0,2,Sí,D,169855.0,Vendido,Luminoso chalet en barrio consolidado. Listo para entrar a vivir.
3879,2023-09-12,Piso,Murcia,69,,2,1,E,232461.0,Disponible,Magnífico piso en zona residencial tranquila. Ideal para inversión.
12701,2023-11-06,Piso,Murcia,69,2.0,1,False,F,226915.0,Disponible,Acogedor piso a pocos minutos del centro. Listo para entrar a vivir.
13441,2023-01-12,Piso,Murcia,58,2.0,1,False,D,118455.0,Disponible,Luminoso piso en pleno centro. Ideal familias.
1459,2023-03-16,Piso,Murcia,70,3.0,3,No,B,195727.0,Vendido,Precioso piso con orientación sur. No pierdas esta oportunidad.
7010,2023-11-19,Piso,Murcia,82,4.0,1,1,F,189236.0,Disponible,Exclusivo piso cerca de transporte público. Ideal familias.
15537,2023-11-10,Piso,Murcia,109,2.0,1,No,A,309273.0,Disponible,Acogedor piso en zona residencial tranquila. Alta rentabilidad.
9693,2023-08-21,Piso,Murcia,89,3.0,2,1,G,242647.0,Reservado,Espectacular piso a pocos minutos del centro. Con excelentes calidades.
12063,2023-07-13,,Murcia,93,3.0,2,Sí,A,237073.0,Reservado,Luminoso piso a pocos minutos del centro. Ideal familias.
18441,2023-02-02,Piso,Murcia,103,2.0,1,True,B,384731.0,,Espectacular piso en pleno centro. No pierdas esta oportunidad.
12246,2023-03-21,Piso,Murcia,85,4.0,1,Sí,C,339847.0,Vendido,Magnífico piso en barrio consolidado. Ideal familias.
6299,2023-07-31,Chalet,Murcia,64,2.0,1,False,G,163983.0,Reservado,Precioso chalet a pocos minutos del centro. Con excelentes calidades.
4544,2023-03-11,Piso,Murcia,123,2.0,1,Sí,A,468960.0,Reservado,Espectacular piso en zona residencial tranquila. Ideal familias.
13292,2023-06-07,Piso,Murcia,77,3.0,3,0,En trámite,175013.0,Disponible,Espectacular piso en zona residencial tranquila. Listo para entrar a vivir.
12113,2023-05-08,Piso,Murcia,78,3.0,2,True,E,256975.0,Vendido,Luminoso piso con orientación sur. Con excelentes calidades.
5187,2023-12-30,Chalet,Murcia,47,1.0,1,Sí,A,183984.0,Vendido,Espectacular chalet con vistas despejadas. Con excelentes calidades.
4393,2023-05-15,Chalet,Murcia,88,2.0,1,No,G,184955.0,Disponible,Espectacular chalet con orientación sur. Ideal para inversión.
16329,2024-01-01,Chalet,Murcia,63,3.0,2,Sí,F,220425.0,Vendido,Luminoso chalet en barrio consolidado. Ideal para inversión.
16117,2023-09-09,Ático,,147,4.0,3,1,A,424970.0,Vendido,Fantástico ático en pleno centro. Ideal para inversión.
5737,2023-09-15,Chalet,Murcia,82,3.0,1,0,G,225200.0,Reservado,Acogedor chalet en zona residencial tranquila. Listo para entrar a vivir.
16820,2023-09-08,Dúplex,Murcia,77,4.0,2,True,G,230687.0,Reservado,Exclusivo dúplex cerca de transporte público. Mejor ver.
208,2023-10-04,Chalet,Murcia,93,4.0,1,True,C,342146.0,Vendido,Acogedor chalet en pleno centro. No pierdas esta oportunidad.
5886,2023-07-04,Piso,Murcia,101,4.0,2,1,D,304352.0,Vendido,Luminoso piso a pocos minutos del centro. Mejor ver.
2267,2023-10-28,Piso,Murcia,79,3.0,3,True,C,303246.0,Vendido,Espectacular piso con vistas despejadas. Alta rentabilidad.
10608,2023-06-23,Ático,Murcia,96,4.0,2,Sí,En trámite,28169665.0,Disponible,Acogedor ático en zona residencial tranquila. Listo para entrar a vivir.
11842,2023-12-14,,Murcia,108,3.0,2,0,G,271016.0,Reservado,Luminoso piso cerca de transporte público. Ideal familias.
6860,2023-05-22,Chalet,Murcia,105,3.0,1,No,E,380315.0,Reservado,Luminoso chalet con vistas despejadas. Alta rentabilidad.
11568,2023-02-21,Piso,Murcia,120,4.0,2,True,F,456499.0,Disponible,Acogedor piso cerca de transporte público. No pierdas esta oportunidad.
9484,2023-06-11,Dúplex,,56,2.0,1,True,A,128484.0,Disponible,Luminoso dúplex con orientación sur. No pierdas esta oportunidad.
16619,2023-05-08,Piso,Murcia,70,4.0,2,False,A,273433.0,Disponible,Luminoso piso a pocos minutos del centro. Ideal para inversión.
16285,2023-03-14,Piso,Murcia,42,1.0,1,Sí,F,121790.0,Disponible,Exclusivo piso en zona residencial tranquila. Ideal para inversión.
13809,2023-12-21,Piso,Murcia,139,2.0,1,0,E,471283.0,Reservado,Acogedor piso en pleno centro. Ideal familias.
14831,2023-03-06,Piso,Murcia,102,3.0,2,0,C,278380.0,Disponible,Exclusivo piso en pleno centro. Listo para entrar a vivir.
8493,2023-08-31,Piso,Murcia,87,4.0,1,1,G,265322.0,Vendido,Magnífico piso en zona residencial tranquila. Alta rentabilidad.
16129,2023-02-26,Ático,Murcia,68,3.0,1,No,B,144858.0,Reservado,Espectacular ático en zona residencial tranquila. Con excelentes calidades.
17915,2023-05-25,Piso,Murcia,64,3.0,1,No,F,219442.0,Reservado,Espectacular piso en barrio consolidado. Ideal para inversión.
16606,2023-02-08,Piso,Murcia,70,2.0,1,False,F,150998.0,Disponible,Precioso piso en zona residencial tranquila. Listo para entrar a vivir.
17642,2023-02-16,Piso,Murcia,66,2.0,1,No,En trámite,257300.0,Vendido,Espectacular piso a pocos minutos del centro. Mejor ver.
18906,2023-12-15,Piso,Murcia,67,2.0,1,1,En trámite,265227.0,Disponible,Magnífico piso en zona residencial tranquila. Mejor ver.
7176,2023-09-26,Piso,Murcia,72,4.0,1,No,B,184234.0,Reservado,Magnífico piso en pleno centro. Listo para entrar a vivir.
19758,2023-06-29,Piso,Murcia,119,3.0,3,True,B,419002.0,Vendido,Magnífico piso con orientación sur. Listo para entrar a vivir.
14480,2023-06-10,Piso,Murcia,106,4.0,1,1,F,310669.0,Vendido,Precioso piso con vistas despejadas. Listo para entrar a vivir.
10891,2023-06-20,Ático,Murcia,78,4.0,2,No,B,271352.0,Reservado,Exclusivo ático a pocos minutos del centro. Alta rentabilidad.
6792,2023-03-14,Piso,Murcia,90,3.0,2,1,D,305818.0,Reservado,Acogedor piso con vistas despejadas. No pierdas esta oportunidad.
13729,2023-03-26,Piso,,140,2.0,1,0,G,348298.0,Vendido,Exclusivo piso en barrio consolidado. Listo para entrar a vivir.
3440,2023-05-15,Ático,Murcia,62,3.0,2,No,B,172976.0,Reservado,Acogedor ático a pocos minutos del centro. Mejor ver.
14914,2023-06-10,Chalet,Murcia,146,4.0,1,No,En trámite,328278.0,Reservado,Espectacular chalet cerca de transporte público. Alta rentabilidad.
8737,2023-12-22,Piso,Murcia,80,2.0,1,Sí,B,276606.0,Reservado,Luminoso piso cerca de transporte público. Mejor ver.
11650,2023-11-07,Dúplex,Murcia,106,4.0,3,False,A,265211.0,Disponible,Luminoso dúplex con vistas despejadas. Listo para entrar a vivir.
10323,2023-06-05,Estudio,Murcia,30,1.0,1,True,C,89568.0,Reservado,Exclusivo estudio con orientación sur. Con excelentes calidades.
19316,2023-02-02,Estudio,Murcia,48,1.0,1,No,En trámite,129249.0,Disponible,Exclusivo estudio en barrio consolidado. Listo para entrar a vivir.
6854,2023-06-30,Dúplex,Murcia,72,2.0,1,False,A,175014.0,,Acogedor dúplex con vistas despejadas. No pierdas esta oportunidad.
2619,2023-11-27,Dúplex,Murcia,113,3.0,3,0,F,419917.0,Disponible,Precioso dúplex a pocos minutos del centro. No pierdas esta oportunidad.
11166,2024-01-01,Piso,Murcia,92,4.0,3,No,G,300382.0,Disponible,Fantástico piso en pleno centro. Ideal para inversión.
10727,2023-10-27,Piso,Murcia,106,3.0,3,False,En trámite,288955.0,Vendido,Espectacular piso cerca de transporte público. Con excelentes calidades.
19450,2023-10-10,Piso,Murcia,78,4.0,1,1,B,167989.0,Vendido,Precioso piso a pocos minutos del centro. Mejor ver.
9006,2023-02-19,Piso,Murcia,91,2.0,1,1,E,238490.0,Reservado,Magnífico piso en barrio consolidado. Alta rentabilidad.
18924,2023-08-03,Piso,Murcia,105,3.0,1,No,E,229182.0,Reservado,Precioso piso en zona residencial tranquila. Ideal para inversión.
10873,2023-02-08,Piso,Murcia,128,4.0,3,1,D,267316.0,Disponible,Magnífico piso en barrio consolidado. Con excelentes calidades.
9381,2023-04-15,Piso,Murcia,100,3.0,3,True,B,266056.0,Vendido,Espectacular piso con vistas despejadas. No pierdas esta oportunidad.
13824,2023-09-15,Piso,Murcia,167,3.0,1,Sí,C,496328.0,Vendido,Fantástico piso cerca de transporte público. Mejor ver.
6522,2023-05-12,Piso,Murcia,69,4.0,1,No,E,175355.0,Disponible,Amplio piso en pleno centro. Alta rentabilidad.
2387,2023-08-23,Piso,Murcia,124,4.0,3,1,D,462300.0,Reservado,Espectacular piso en barrio consolidado. Con excelentes calidades.
18002,2023-06-22,Piso,Murcia,102,2.0,1,1,En trámite,387065.0,Reservado,Acogedor piso en pleno centro. Con excelentes calidades.
16694,2023-01-09,Piso,,52,3.0,2,False,A,204747.0,Vendido,Fantástico piso en zona residencial tranquila. Alta rentabilidad.
4227,2023-03-11,Piso,Murcia,107,3.0,1,True,E,329902.0,Reservado,Luminoso piso cerca de transporte público. Listo para entrar a vivir.
18267,2023-04-05,Chalet,Murcia,83,3.0,1,True,A,318391.0,Vendido,Magnífico chalet con vistas despejadas. Alta rentabilidad.
17299,2023-06-30,Chalet,Murcia,30,1.0,1,Sí,G,110618.0,Vendido,Precioso chalet en zona residencial tranquila. No pierdas esta oportunidad.
7465,2023-05-25,Piso,Murcia,78,2.0,1,False,A,263743.0,Disponible,Espectacular piso a pocos minutos del centro. Listo para entrar a vivir.
19638,2023-10-11,Piso,Murcia,103,2.0,1,True,E,342622.0,Vendido,Amplio piso con vistas despejadas. Mejor ver.
13923,2023-08-19,Piso,Murcia,101,3.0,2,1,En trámite,255003.0,Vendido,Amplio piso en pleno centro. Ideal familias.
11611,2023-03-04,Ático,Murcia,81,3.0,3,No,D,170613.0,,Amplio ático a pocos minutos del centro. Con excelentes calidades.
2574,2023-02-10,Piso,Murcia,106,4.0,1,Sí,A,235614.0,Disponible,Precioso piso en pleno centro. No pierdas esta oportunidad.
3101,2023-09-28,,Murcia,67,2.0,1,0,E,136314.0,Disponible,Fantástico piso con orientación sur. Con excelentes calidades.
12051,2023-02-03,Piso,Murcia,106,4.0,3,False,En trámite,386343.0,Reservado,Precioso piso en zona residencial tranquila. No pierdas esta oportunidad.
4783,2023-04-26,Piso,Murcia,119,4.0,3,True,B,365987.0,Vendido,Fantástico piso en barrio consolidado. No pierdas esta oportunidad.
1334,2023-03-09,Estudio,Murcia,54,2.0,1,Sí,E,183887.0,Reservado,Acogedor estudio en zona residencial tranquila. Ideal para inversión.
12646,2023-03-13,Piso,Murcia,109,4.0,3,True,En trámite,350118.0,Reservado,Exclusivo piso con orientación sur. Con excelentes calidades.
17483,2023-04-30,Chalet,Murcia,93,2.0,1,True,F,371811.0,Reservado,Fantástico chalet cerca de transporte público. Con excelentes calidades.
13283,2023-07-22,Chalet,Murcia,114,3.0,2,Sí,En trámite,385167.0,Reservado,Acogedor chalet en zona residencial tranquila. Ideal familias.
3670,2023-05-09,Piso,Murcia,93,2.0,1,0,C,306713.0,Vendido,Amplio piso en zona residencial tranquila. Mejor ver.
12175,2023-11-08,Chalet,Murcia,67,3.0,2,1,D,187984.0,Disponible,Fantástico chalet cerca de transporte público. Ideal familias.
3959,2023-11-22,Piso,Murcia,106,4.0,3,0,B,242028.0,Disponible,Luminoso piso con vistas despejadas. Mejor ver.
15670,2023-11-27,,Murcia,82,3.0,3,1,B,197399.0,Disponible,Magnífico piso cerca de transporte público. Mejor ver.
604,2023-09-11,Piso,Murcia,130,4.0,1,False,F,364385.0,Disponible,Acogedor piso en pleno centro. Con excelentes calidades.
9913,2023-04-16,Piso,Murcia,117,2.0,1,No,D,392759.0,Reservado,Precioso piso cerca de transporte público. Ideal para inversión.
17344,2023-02-17,Piso,Murcia,109,4.0,3,True,D,401598.0,Reservado,Fantástico piso en pleno centro. Alta rentabilidad.
10867,2023-01-13,Piso,Murcia,168,2.0,1,False,E,655255.0,Disponible,Exclusivo piso a pocos minutos del centro. Alta rentabilidad.
16422,2023-05-06,Piso,Murcia,37,1.0,1,False,G,146339.0,Vendido,Fantástico piso con vistas despejadas. Con excelentes calidades.
7357,2023-01-12,Estudio,,147,4.0,3,0,G,396844.0,Vendido,Fantástico estudio con orientación sur. Alta rentabilidad.
1573,2023-12-07,Chalet,Murcia,117,4.0,1,Sí,E,410517.0,Vendido,Fantástico chalet con orientación sur. Con excelentes calidades.
18324,2023-07-05,Piso,Murcia,87,3.0,2,True,C,313167.0,Disponible,Exclusivo piso en barrio consolidado. Mejor ver.
15228,2023-10-07,Piso,Murcia,81,4.0,2,Sí,E,237522.0,Disponible,Acogedor piso cerca de transporte público. Mejor ver.
16850,2023-02-13,Piso,Murcia,56,3.0,2,1,D,136679.0,Vendido,Exclusivo piso con orientación sur. Ideal familias.
8273,2023-09-03,Piso,Murcia,74,4.0,2,No,D,179363.0,Reservado,Magnífico piso en pleno centro. Alta rentabilidad.
12644,2023-02-13,Estudio,Murcia,94,2.0,1,1,En trámite,354119.0,Vendido,Exclusivo estudio en zona residencial tranquila. Ideal familias.
19060,2023-07-30,Ático,Murcia,62,3.0,3,Sí,C,180629.0,Vendido,Acogedor ático en pleno centro. No pierdas esta oportunidad.
9201,2023-12-07,Ático,Murcia,66,2.0,1,No,A,177418.0,Disponible,Amplio ático en barrio consolidado. Ideal familias.
6008,2023-06-11,,Murcia,115,3.0,3,Sí,B,247605.0,Vendido,Espectacular piso cerca de transporte público. Listo para entrar a vivir.
1595,2023-04-26,Chalet,Murcia,115,3.0,1,True,B,382259.0,Vendido,Magnífico chalet en zona residencial tranquila. No pierdas esta oportunidad.
17209,2023-01-07,Chalet,Murcia,132,2.0,1,Sí,E,525445.0,Vendido,Fantástico chalet con vistas despejadas. No pierdas esta oportunidad. => URGE VENTA <=
15256,2023-03-14,Ático,Murcia,85,3.0,2,False,D,221362.0,Disponible,Fantástico ático en barrio consolidado. No pierdas esta oportunidad.
13213,2023-09-15,Piso,Murcia,129,2.0,1,1,F,507365.0,Vendido,Amplio piso en barrio consolidado. No pierdas esta oportunidad.
11246,2023-02-04,Dúplex,Murcia,68,4.0,1,True,F,218714.0,Reservado,Acogedor dúplex a pocos minutos del centro. Con excelentes calidades.
11848,2023-04-02,Dúplex,Murcia,142,3.0,1,1,C,478866.0,Vendido,Exclusivo dúplex cerca de transporte público. No pierdas esta oportunidad.
14315,2023-03-13,Dúplex,Murcia,75,3.0,3,False,F,168191.0,Disponible,Acogedor dúplex con orientación sur. Ideal familias.
2649,2023-09-16,Piso,Murcia,88,3.0,3,True,C,343905.0,Vendido,Amplio piso en zona residencial tranquila. Ideal para inversión.
19927,2023-02-03,Estudio,Murcia,110,3.0,3,No,D,298964.0,Vendido,Fantástico estudio con vistas despejadas. Alta rentabilidad.
17828,2023-08-12,Piso,Murcia,102,2.0,1,No,F,264766.0,Vendido,Exclusivo piso con orientación sur. Ideal para inversión.
14604,2023-05-24,Piso,Murcia,118,3.0,3,True,A,434339.0,Vendido,Exclusivo piso a pocos minutos del centro. No pierdas esta oportunidad.
182,2023-06-15,Piso,Murcia,92,2.0,1,False,C,196821.0,Disponible,Acogedor piso en zona residencial tranquila. Con excelentes calidades.
10819,2023-09-11,Piso,Murcia,88,2.0,1,1,D,220711.0,Reservado,Precioso piso en zona residencial tranquila. Ideal familias.
11975,2023-12-22,Piso,Murcia,94,2.0,1,1,B,369156.0,Vendido,Precioso piso en barrio consolidado. Con excelentes calidades.
6770,2023-11-14,Piso,Murcia,56,2.0,1,False,C,132911.0,Vendido,Amplio piso con orientación sur. Ideal familias.
15409,2023-09-25,Piso,Murcia,67,3.0,2,Sí,D,229863.0,,Magnífico piso en pleno centro. Listo para entrar a vivir.
6310,2023-05-20,Dúplex,Murcia,53,2.0,1,1,G,173737.0,Reservado,Fantástico dúplex con orientación sur. Mejor ver.
10019,2023-10-04,Piso,Murcia,76,2.0,1,True,B,227079.0,Reservado,Luminoso piso a pocos minutos del centro. Con excelentes calidades. ***GRAN OPORTUNIDAD***
18213,2023-02-03,Piso,Murcia,136,4.0,3,No,D,515262.0,Vendido,Fantástico piso en pleno centro. Ideal para inversión.
10113,2023-08-02,Chalet,Murcia,82,3.0,2,Sí,En trámite,321144.0,Disponible,Espectacular chalet en zona residencial tranquila. Mejor ver.
9632,2023-08-26,Chalet,Murcia,65,3.0,1,False,F,175138.0,Reservado,Luminoso chalet cerca de transporte público. No pierdas esta oportunidad.
6228,2023-04-01,,Murcia,93,4.0,2,Sí,En trámite,275375.0,Reservado,Luminoso estudio en barrio consolidado. Ideal para inversión.
14294,2023-04-13,Piso,Murcia,111 m2,3.0,3,Sí,E,314738.0,Reservado,Espectacular piso con vistas despejadas. Con excelentes calidades.
12661,2023-10-06,,Murcia,93,3.0,3,True,B,313131.0,Vendido,Luminoso piso con vistas despejadas. Ideal familias.
9763,2023-12-26,Estudio,Murcia,121,2.0,1,False,En trámite,316849.0,Reservado,Magnífico estudio cerca de transporte público. Mejor ver.
9841,2023-12-01,Ático,Murcia,72,3.0,1,1,G,264825.0,Disponible,Exclusivo ático en zona residencial tranquila. Con excelentes calidades.
1934,2023-08-25,Chalet,Murcia,103,4.0,1,Sí,G,363828.0,Vendido,Exclusivo chalet en barrio consolidado. No pierdas esta oportunidad.
19242,2023-01-31,Piso,Murcia,120,3.0,3,Sí,B,468211.0,Reservado,Exclusivo piso en pleno centro. Con excelentes calidades.
2109,2023-04-06,Piso,Murcia,50,2.0,1,Sí,F,140425.0,Vendido,Exclusivo piso en pleno centro. Mejor ver.
1970,2023-09-15,Piso,Murcia,106,3.0,1,1,En trámite,368371.0,Vendido,Acogedor piso en pleno centro. Con excelentes calidades.
7387,2023-05-19,Piso,Murcia,49,1.0,1,True,E,154757.0,Vendido,Acogedor piso en zona residencial tranquila. Ideal para inversión.
2459,2023-07-21,Piso,Murcia,115,3.0,2,False,En trámite,337680.0,Reservado,Espectacular piso en zona residencial tranquila. Con excelentes calidades.
14903,2023-07-16,Piso,Murcia,128,4.0,2,0,En trámite,406605.0,Disponible,Espectacular piso en zona residencial tranquila. Listo para entrar a vivir.
1337,2023-09-29,Piso,Murcia,31,1.0,1,1,B,69060.0,Reservado,Espectacular piso en pleno centro. Mejor ver.
7272,2023-10-17,Estudio,Murcia,86,2.0,1,No,D,340620.0,Vendido,Espectacular estudio con vistas despejadas. Listo para entrar a vivir.
16957,2023-02-18,Piso,Murcia,81,3.0,1,0,En trámite,270342.0,Reservado,Exclusivo piso cerca de transporte público. Con excelentes calidades.
10832,2023-05-01,Piso,Murcia,131,4.0,2,False,E,517460.0,Vendido,Espectacular piso con vistas despejadas. No pierdas esta oportunidad.
3646,2023-06-25,Piso,Murcia,100,4.0,1,0,E,206472.0,Vendido,Amplio piso con orientación sur. No pierdas esta oportunidad.
7469,2023-03-07,Chalet,Murcia,85,3.0,1,No,En trámite,205468.0,Reservado,Espectacular chalet con vistas despejadas. No pierdas esta oportunidad.
15815,2023-07-24,Piso,Murcia,111,3.0,3,No,En trámite,335590.0,Vendido,Fantástico piso en barrio consolidado. Listo para entrar a vivir.
9708,2023-10-01,Piso,Murcia,79,4.0,2,No,F,175061.0,Disponible,Precioso piso en zona residencial tranquila. Con excelentes calidades.
17765,2023-08-01,Piso,Murcia,115,3.0,2,1,F,453913.0,Vendido,Luminoso piso con orientación sur. Listo para entrar a vivir.
1683,2023-01-04,Chalet,Murcia,89,3.0,3,True,C,316487.0,Vendido,Acogedor chalet cerca de transporte público. Ideal familias.
4349,2023-02-19,Dúplex,Murcia,106,3.0,3,True,B,33916725.0,Reservado,Fantástico dúplex en barrio consolidado. Ideal familias.
989,2023-12-28,Piso,Murcia,114,4.0,1,0,B,296171.0,,Exclusivo piso en barrio consolidado. Ideal familias.
12876,2023-07-25,Piso,Murcia,141,3.0,3,Sí,E,318223.0,Vendido,Exclusivo piso cerca de transporte público. No pierdas esta oportunidad.
5758,2023-07-15,Piso,Murcia,105,2.0,1,False,A,308822.0,Reservado,Espectacular piso con vistas despejadas. Listo para entrar a vivir.
4345,2023-12-05,Piso,Murcia,45,1.0,1,No,G,121363.0,Vendido,Magnífico piso en pleno centro. Listo para entrar a vivir.
2033,2023-08-02,Piso,Murcia,78,4.0,1,0,A,251626.0,,Espectacular piso en barrio consolidado. Con excelentes calidades.
6555,2023-07-17,Dúplex,Murcia,140,3.0,3,1,C,480418.0,Vendido,Exclusivo dúplex con vistas despejadas. Mejor ver.
3569,2023-04-16,Dúplex,Murcia,88,4.0,1,Sí,F,273246.0,Reservado,Precioso dúplex en barrio consolidado. Con excelentes calidades.
7114,2023-11-04,Piso,Murcia,116,4.0,2,Sí,B,350645.0,,Magnífico piso con vistas despejadas. Listo para entrar a vivir. +++ INFO POR WHATSAPP +++
